,melanoma,nevus,seborrheic_keratosis
ISIC_0012258.jpg,0.002186801750212908,0.011891891248524189,0.985921323299408
ISIC_0012356.jpg,0.018739022314548492,0.3441666066646576,0.6370943784713745
ISIC_0012369.jpg,0.03432701900601387,0.9656728506088257,6.703172772404287e-08
ISIC_0012395.jpg,0.010988553985953331,0.9890114068984985,1.5820351972894997e-10
ISIC_0012425.jpg,9.698720532469451e-06,0.9999881982803345,2.1484240733116167e-06
ISIC_0012758.jpg,0.03703230246901512,0.9629676938056946,1.7429972132276816e-08
ISIC_0012989.jpg,0.032972075045108795,0.9670278429985046,4.484692617268138e-09
ISIC_0013072.jpg,9.193333971779794e-05,3.094465864705853e-05,0.9998770952224731
ISIC_0013073.jpg,0.008394695818424225,0.9915964007377625,8.899343811208382e-06
ISIC_0013242.jpg,0.0007377293077297509,0.9991268515586853,0.0001354174455627799
ISIC_0013277.jpg,0.0006834378582425416,0.9993165731430054,1.4558598770975095e-10
ISIC_0013321.jpg,0.004847011994570494,0.995130181312561,2.2802061721449718e-05
ISIC_0013374.jpg,0.9951810240745544,0.0018036896362900734,0.0030152813997119665
ISIC_0013411.jpg,3.920493327314034e-05,0.4607560932636261,0.5392047166824341
ISIC_0013414.jpg,4.7606057762550336e-08,1.0,1.4130978609472322e-09
ISIC_0013455.jpg,0.998729407787323,0.0012681123334914446,2.456703668940463e-06
ISIC_0013457.jpg,0.6318307518959045,0.36813098192214966,3.829868001048453e-05
ISIC_0013459.jpg,0.19565458595752716,0.8041741251945496,0.00017132739594671875
ISIC_0013472.jpg,0.026386180892586708,0.9736059308052063,7.838395504222717e-06
ISIC_0013473.jpg,0.9997938275337219,0.0002045274304691702,1.629933535696182e-06
ISIC_0013565.jpg,7.696900865994394e-06,0.002632592339068651,0.9973596930503845
ISIC_0013577.jpg,0.9826217889785767,0.016623107716441154,0.0007550662267021835
ISIC_0013588.jpg,4.6004639443708584e-05,0.006506642326712608,0.9934473633766174
ISIC_0013615.jpg,0.938652753829956,0.06134730949997902,5.38182431952805e-09
ISIC_0013617.jpg,3.895020199706778e-06,0.9999960660934448,6.474696538465163e-13
ISIC_0013636.jpg,0.8240376114845276,0.17566166818141937,0.0003006974293384701
ISIC_0013678.jpg,0.449367880821228,0.0018833561334758997,0.5487487316131592
ISIC_0013696.jpg,0.023609623312950134,0.9763714075088501,1.8965745766763575e-05
ISIC_0013733.jpg,0.3195035457611084,0.6803834438323975,0.00011309681576676667
ISIC_0013739.jpg,0.053584933280944824,0.9460515379905701,0.00036348248249851167
ISIC_0013766.jpg,0.15232016146183014,0.8476797938346863,4.1841259623698335e-11
ISIC_0013767.jpg,0.11613932251930237,0.8789971470832825,0.00486353412270546
ISIC_0013813.jpg,0.05912308394908905,0.009608292952179909,0.9312686324119568
ISIC_0013814.jpg,0.9938062429428101,0.005203307140618563,0.0009903882164508104
ISIC_0013833.jpg,0.9972094893455505,0.0027905458118766546,7.873109282574564e-12
ISIC_0013842.jpg,0.06587130576372147,0.9340173602104187,0.00011132974759675562
