,melanoma,nevus,seborrheic_keratosis
ISIC_0012258.jpg,0.008238742128014565,0.025018999353051186,0.966742217540741
ISIC_0012356.jpg,0.001814295188523829,0.0016460530459880829,0.9965397119522095
ISIC_0012369.jpg,0.7155615091323853,0.10614997893571854,0.1782885193824768
ISIC_0012395.jpg,0.9183855652809143,0.0815836563706398,3.071462924708612e-05
ISIC_0012425.jpg,0.0106930211186409,0.9891536831855774,0.0001532749884063378
ISIC_0012758.jpg,0.0022100063506513834,0.9977899789810181,2.971370705040499e-08
ISIC_0012989.jpg,0.8335962891578674,0.16640356183052063,1.3157456635326525e-07
ISIC_0013072.jpg,0.6223699450492859,0.09417277574539185,0.2834572196006775
ISIC_0013073.jpg,0.7396957278251648,0.20882627367973328,0.051477961242198944
ISIC_0013242.jpg,0.01800268329679966,0.9819028377532959,9.443324961466715e-05
ISIC_0013277.jpg,0.006459551397711039,0.9933550357818604,0.00018543981423135847
ISIC_0013321.jpg,0.003970101475715637,0.1463209092617035,0.8497089743614197
ISIC_0013374.jpg,0.950814962387085,0.04779399558901787,0.001390968100167811
ISIC_0013411.jpg,0.0033596770372241735,0.022076182067394257,0.9745641946792603
ISIC_0013414.jpg,4.9707813413362237e-14,0.9999998807907104,8.241135418529666e-08
ISIC_0013455.jpg,0.49187949299812317,0.5080448985099792,7.563466351712123e-05
ISIC_0013457.jpg,0.8634277582168579,0.02382381446659565,0.11274838447570801
ISIC_0013459.jpg,0.9913592338562012,0.008640679530799389,8.525653072410933e-08
ISIC_0013472.jpg,0.6124163866043091,0.38421690464019775,0.003366719465702772
ISIC_0013473.jpg,0.9947669506072998,0.005222542677074671,1.053612504620105e-05
ISIC_0013565.jpg,9.7526608442422e-05,0.16028255224227905,0.8396198749542236
ISIC_0013577.jpg,0.981029212474823,0.018970342352986336,4.893933009952889e-07
ISIC_0013588.jpg,1.2173121604064363e-06,0.9844295978546143,0.01556923147290945
ISIC_0013615.jpg,0.9956464171409607,0.004353495314717293,6.842346778057617e-08
ISIC_0013617.jpg,0.00044346763752400875,0.011449453420937061,0.9881070852279663
ISIC_0013636.jpg,0.9582957625389099,0.041704241186380386,4.2328394261881286e-11
ISIC_0013678.jpg,0.5408192276954651,0.43998831510543823,0.019192442297935486
ISIC_0013696.jpg,0.004151082597672939,0.9941476583480835,0.0017012004973366857
ISIC_0013733.jpg,0.9745007753372192,0.025482483208179474,1.668276308919303e-05
ISIC_0013739.jpg,0.03765414282679558,0.8943374752998352,0.06800837814807892
ISIC_0013766.jpg,0.3801391124725342,0.6198464632034302,1.4418643331737258e-05
ISIC_0013767.jpg,0.9256930351257324,0.07390211522579193,0.0004048871051054448
ISIC_0013813.jpg,0.9956698417663574,0.0005321134813129902,0.0037980014458298683
ISIC_0013814.jpg,0.9996471405029297,0.0003528395027387887,2.153254241576974e-09
ISIC_0013833.jpg,0.9957590699195862,0.0042272042483091354,1.3753277926298324e-05
ISIC_0013842.jpg,0.00012872023216914386,0.9996864795684814,0.00018483831081539392
ISIC_0013867.jpg,0.5277667045593262,0.09208335727453232,0.3801499307155609
ISIC_0013908.jpg,0.972575306892395,0.027127215638756752,0.00029754897695966065
ISIC_0013917.jpg,0.30320313572883606,0.5036262273788452,0.19317065179347992
ISIC_0013925.jpg,0.1252526342868805,0.0383785255253315,0.8363688588142395
