,melanoma,nevus,seborrheic_keratosis
ISIC_0012258.jpg,0.014185507781803608,0.028277061879634857,0.9575374126434326
ISIC_0012356.jpg,0.07894480228424072,0.11304507404565811,0.8080101609230042
ISIC_0012369.jpg,0.11875111609697342,0.432645320892334,0.4486035406589508
ISIC_0012395.jpg,0.9236088395118713,0.07398269325494766,0.0024085401091724634
ISIC_0012425.jpg,0.041049662977457047,0.953527569770813,0.005422822665423155
ISIC_0012758.jpg,0.3507448136806488,0.6481363773345947,0.0011188563657924533
ISIC_0012989.jpg,0.047560106962919235,0.9523685574531555,7.132386235753074e-05
ISIC_0013072.jpg,0.052947916090488434,0.02008625492453575,0.9269658327102661
ISIC_0013073.jpg,0.09330274164676666,0.05186812952160835,0.8548290729522705
ISIC_0013242.jpg,0.4039306044578552,0.4615468382835388,0.13452257215976715
ISIC_0013277.jpg,0.21926844120025635,0.7755185961723328,0.005212964490056038
ISIC_0013321.jpg,0.0011652595130726695,0.016666051000356674,0.9821686148643494
ISIC_0013374.jpg,0.7252992391586304,0.14088620245456696,0.13381461799144745
ISIC_0013411.jpg,0.6668224930763245,0.11040487885475159,0.22277268767356873
ISIC_0013414.jpg,0.048434291034936905,0.9510802030563354,0.0004855277366004884
ISIC_0013455.jpg,0.9874107241630554,0.012453015893697739,0.00013631139881908894
ISIC_0013457.jpg,0.9659494161605835,0.03396682068705559,8.368089038413018e-05
ISIC_0013459.jpg,0.6934286952018738,0.2953365445137024,0.011234728619456291
ISIC_0013472.jpg,0.17463810741901398,0.6432312726974487,0.1821306198835373
ISIC_0013473.jpg,0.9790514707565308,0.011543439701199532,0.009405169636011124
ISIC_0013565.jpg,0.00903397798538208,0.030500130727887154,0.9604658484458923
ISIC_0013577.jpg,0.9818249344825745,0.01680156961083412,0.0013735205866396427
ISIC_0013588.jpg,0.16618260741233826,0.06611993163824081,0.7676974534988403
ISIC_0013615.jpg,0.9501981735229492,0.04950534924864769,0.00029644303140230477
ISIC_0013617.jpg,0.1402713656425476,0.8562236428260803,0.0035049361176788807
ISIC_0013636.jpg,0.9670306444168091,0.032928090542554855,4.1270352085120976e-05
ISIC_0013678.jpg,0.694332480430603,0.07875616103410721,0.22691135108470917
ISIC_0013696.jpg,0.5123509764671326,0.47859928011894226,0.009049691259860992
ISIC_0013733.jpg,0.6884686946868896,0.303042471408844,0.008488894440233707
ISIC_0013739.jpg,0.10765651613473892,0.14692465960979462,0.7454188466072083
ISIC_0013766.jpg,0.2456284612417221,0.7521548271179199,0.002216717228293419
ISIC_0013767.jpg,0.7621538043022156,0.19638068974018097,0.04146550968289375
ISIC_0013813.jpg,0.9866782426834106,0.010686211287975311,0.002635571639984846
ISIC_0013814.jpg,0.9688112139701843,0.02996440976858139,0.001224349718540907
ISIC_0013833.jpg,0.9872362017631531,0.012632379308342934,0.0001314490073127672
