,melanoma,nevus,seborrheic_keratosis
ISIC_0012258.jpg,0.9794594645500183,0.016034618020057678,0.004505923017859459
ISIC_0012356.jpg,0.06691478192806244,0.06449803709983826,0.8685871362686157
ISIC_0012369.jpg,0.6333872675895691,0.2703854739665985,0.09622728824615479
ISIC_0012395.jpg,0.9883495569229126,0.011631806381046772,1.8603026546770707e-05
ISIC_0012425.jpg,0.16308169066905975,0.732641339302063,0.10427699983119965
ISIC_0012758.jpg,0.003152955323457718,0.9968469738960266,1.4524055569342664e-11
ISIC_0012989.jpg,0.9980332255363464,0.0019667905289679766,2.0158436697670368e-08
ISIC_0013072.jpg,0.2796947658061981,0.003862376557663083,0.716442883014679
ISIC_0013073.jpg,0.6796034574508667,0.32036566734313965,3.0858154786983505e-05
ISIC_0013242.jpg,0.5803240537643433,0.39446359872817993,0.025212302803993225
ISIC_0013277.jpg,0.0003727134899236262,0.9990158081054688,0.0006114229327067733
ISIC_0013321.jpg,0.7299065589904785,0.2603899836540222,0.00970348622649908
ISIC_0013374.jpg,0.9727712273597717,0.02676677331328392,0.00046197918709367514
ISIC_0013411.jpg,0.783157467842102,0.1266988217830658,0.09014366567134857
ISIC_0013414.jpg,0.0006098643643781543,0.9993709921836853,1.918669295264408e-05
ISIC_0013455.jpg,0.9667428135871887,0.033256687223911285,5.644877774102497e-07
ISIC_0013457.jpg,0.9835530519485474,0.015967190265655518,0.00047975702909752727
ISIC_0013459.jpg,0.6863619089126587,0.3125361502170563,0.001101955189369619
ISIC_0013472.jpg,0.8006797432899475,0.19919836521148682,0.00012190151028335094
ISIC_0013473.jpg,0.9825641512870789,0.01743098720908165,4.9576929086470045e-06
ISIC_0013565.jpg,0.007245549000799656,0.024647967889904976,0.9681065082550049
ISIC_0013577.jpg,0.9974806904792786,0.001377312932163477,0.0011420046212151647
ISIC_0013588.jpg,0.32808828353881836,0.6428322792053223,0.02907937951385975
ISIC_0013615.jpg,0.999900221824646,9.959789895219728e-05,1.0572703246225501e-07
ISIC_0013617.jpg,0.015182697214186192,0.9101096391677856,0.07470764219760895
ISIC_0013636.jpg,0.9934212565422058,0.0065785800106823444,7.765692089378717e-08
