,melanoma,nevus,seborrheic_keratosis
ISIC_0012258.jpg,9.293822949985042e-05,2.78443349088775e-06,0.9999042749404907
ISIC_0012356.jpg,0.4437072277069092,0.10951866209506989,0.44677412509918213
ISIC_0012369.jpg,0.9902998208999634,0.005847941618412733,0.0038521806709468365
ISIC_0012395.jpg,0.3902326226234436,0.5555745959281921,0.05419274792075157
ISIC_0012425.jpg,0.002502459567040205,0.9889636039733887,0.008533948101103306
ISIC_0012758.jpg,0.05537969619035721,0.9446203112602234,3.276827920117853e-09
ISIC_0012989.jpg,0.09276372939348221,0.9072341322898865,2.2168226223584497e-06
ISIC_0013072.jpg,0.7016010880470276,0.243400439620018,0.05499839037656784
ISIC_0013073.jpg,0.5130720734596252,0.48014047741889954,0.006787484046071768
ISIC_0013242.jpg,0.14026105403900146,0.8597387075424194,2.5612752097003977e-07
ISIC_0013277.jpg,0.00044975592754781246,0.9995501637458801,6.715321188011103e-09
ISIC_0013321.jpg,0.04336385056376457,0.8205088973045349,0.13612718880176544
ISIC_0013374.jpg,0.9963898062705994,0.0030535513069480658,0.000556611455976963
ISIC_0013411.jpg,0.873353123664856,0.12587901949882507,0.0007679249974898994
ISIC_0013414.jpg,6.489327643066645e-05,0.9823107719421387,0.017624396830797195
ISIC_0013455.jpg,0.9864001274108887,0.01278830599039793,0.0008116006501950324
ISIC_0013457.jpg,0.9523010849952698,0.0476873554289341,1.157656606665114e-05
ISIC_0013459.jpg,0.9998624324798584,3.596731767174788e-05,0.00010160049714613706
ISIC_0013472.jpg,0.21338950097560883,0.7818564772605896,0.0047539519146084785
ISIC_0013473.jpg,0.9975190162658691,0.002479703165590763,1.3128128557582386e-06
ISIC_0013565.jpg,0.809665858745575,0.05183776468038559,0.13849642872810364
ISIC_0013577.jpg,0.9986492991447449,0.0007432702113874257,0.0006075090495869517
ISIC_0013588.jpg,0.8500444293022156,0.04123978689312935,0.10871583223342896
ISIC_0013615.jpg,0.9217542409896851,0.07824577391147614,3.03334402040889e-09
ISIC_0013617.jpg,0.5015313625335693,0.48665639758110046,0.011812213808298111
ISIC_0013636.jpg,0.9999299049377441,7.00736854923889e-05,1.8062759621351177e-11
ISIC_0013678.jpg,0.2838362753391266,7.829283276805654e-06,0.7161559462547302
ISIC_0013696.jpg,0.038288362324237823,0.9581494331359863,0.003562223631888628
ISIC_0013733.jpg,0.9963005781173706,0.003655393375083804,4.399790122988634e-05
ISIC_0013739.jpg,0.01810579001903534,0.9805659055709839,0.0013282562140375376
ISIC_0013766.jpg,0.9413198828697205,0.05868013575673103,1.7619209910502143e-11
ISIC_0013767.jpg,0.933276891708374,0.06640341132879257,0.0003197997575625777
ISIC_0013813.jpg,0.7215715050697327,1.0953866876661777e-05,0.27841755747795105
ISIC_0013814.jpg,0.9996575117111206,0.0002935456286650151,4.902108776150271e-05
ISIC_0013833.jpg,0.9999774694442749,2.2441792680183426e-05,1.0777375791803934e-07
ISIC_0013842.jpg,0.04749225825071335,0.8794332146644592,0.07307452708482742
ISIC_0013867.jpg,0.936427652835846,0.02687988430261612,0.036692433059215546
ISIC_0013908.jpg,0.9641550779342651,0.03565734252333641,0.00018752674805000424
ISIC_0013917.jpg,0.61382657289505,0.03223622217774391,0.35393720865249634
ISIC_0013925.jpg,0.0011733846040442586,5.677884928445565e-06,0.998820960521698
ISIC_0013948.jpg,0.9997474551200867,0.00025255029322579503,9.439886206052961e-09
ISIC_0013953.jpg,0.8446058034896851,0.1543220430612564,0.0010721139842644334
ISIC_0013987.jpg,0.9552367329597473,0.04470616951584816,5.7127810578094795e-05
ISIC_0013988.jpg,0.9977151155471802,0.0022848991211503744,1.542619143535262e-09
ISIC_0014027.jpg,0.0193515382707119,0.9544249773025513,0.026223473250865936
ISIC_0014059.jpg,0.06483500450849533,0.9351650476455688,2.35282737737208e-10
ISIC_0014077.jpg,0.8965439796447754,0.10343863070011139,1.7371296053170227e-05
ISIC_0014103.jpg,0.9966254234313965,0.003365983720868826,8.579356290283613e-06
ISIC_0014110.jpg,0.8890511989593506,0.1109333410859108,1.5433222870342433e-05
ISIC_0014129.jpg,0.98357093334198,0.0161457359790802,0.0002833298349287361
ISIC_0014148.jpg,0.9931567311286926,0.00652890233322978,0.00031431185198016465
ISIC_0014160.jpg,0.9999192953109741,8.065814472502097e-05,4.081957438728523e-09
ISIC_0014181.jpg,0.9996135830879211,0.00025092586292885244,0.00013552555174101144
ISIC_0014186.jpg,0.46594303846359253,0.000636249897070229,0.533420741558075
ISIC_0014219.jpg,0.9910440444946289,0.00895579531788826,1.33130598101161e-07
ISIC_0014221.jpg,0.2929714322090149,0.7070002555847168,2.8301628844928928e-05
ISIC_0014233.jpg,0.967341423034668,0.00014208599168341607,0.03251645714044571
