,melanoma,nevus,seborrheic_keratosis
ISIC_0012258.jpg,0.001716475817374885,0.004058273043483496,0.9942253232002258
ISIC_0012356.jpg,0.06388840079307556,0.45435452461242676,0.4817570447921753
ISIC_0012369.jpg,0.4903883635997772,0.38622820377349854,0.12338344007730484
ISIC_0012395.jpg,0.8107583522796631,0.18177855014801025,0.007463113404810429
ISIC_0012425.jpg,0.024144403636455536,0.9348137378692627,0.04104194417595863
ISIC_0012758.jpg,0.8494141101837158,0.15053503215312958,5.0852177082560956e-05
ISIC_0012989.jpg,0.3319302201271057,0.6680561900138855,1.353733750875108e-05
ISIC_0013072.jpg,0.010932335630059242,0.00133046368137002,0.9877371788024902
ISIC_0013073.jpg,0.8605002164840698,0.06060778349637985,0.07889201492071152
ISIC_0013242.jpg,0.7495583295822144,0.2458556741476059,0.004585896618664265
ISIC_0013277.jpg,0.003157784463837743,0.9950445890426636,0.0017976657254621387
ISIC_0013321.jpg,0.006904625333845615,0.7482074499130249,0.24488793313503265
ISIC_0013374.jpg,0.8913227319717407,0.1001582220196724,0.00851900689303875
ISIC_0013411.jpg,0.9595299363136292,0.02451658435165882,0.01595350354909897
ISIC_0013414.jpg,0.10899921506643295,0.8874706029891968,0.0035301612224429846
ISIC_0013455.jpg,0.9969724416732788,0.0030177778098732233,9.729106750455685e-06
ISIC_0013457.jpg,0.42880257964134216,0.5672798156738281,0.003917669877409935
ISIC_0013459.jpg,0.9317992925643921,0.06447423994541168,0.0037264914717525244
ISIC_0013472.jpg,0.2908155620098114,0.6793340444564819,0.029850387945771217
ISIC_0013473.jpg,0.8873974680900574,0.013833542354404926,0.09876902401447296
ISIC_0013565.jpg,4.008758696727455e-05,2.3572052668896504e-05,0.9999363422393799
ISIC_0013577.jpg,0.978135883808136,0.016956167295575142,0.004907954949885607
ISIC_0013588.jpg,0.7120829820632935,0.027448195964097977,0.26046881079673767
ISIC_0013615.jpg,0.9693530797958374,0.03039669618010521,0.0002501352282706648
ISIC_0013617.jpg,0.011600885540246964,0.963150680065155,0.025248460471630096
ISIC_0013636.jpg,0.9992440938949585,0.0007299920544028282,2.5962632207665592e-05
ISIC_0013678.jpg,0.41624897718429565,0.1322837471961975,0.45146724581718445
ISIC_0013696.jpg,0.3316134810447693,0.6575576066970825,0.010828958824276924
ISIC_0013733.jpg,0.43966755270957947,0.5599324703216553,0.0003999809850938618
ISIC_0013739.jpg,0.13200537860393524,0.2961156368255615,0.571878969669342
ISIC_0013766.jpg,0.8520427346229553,0.14335504174232483,0.004602180328220129
ISIC_0013767.jpg,0.7670512795448303,0.2213345170021057,0.01161422673612833
ISIC_0013813.jpg,0.9682194590568542,0.017131414264440536,0.01464913785457611
ISIC_0013814.jpg,0.9867395162582397,0.009707177057862282,0.0035532782785594463
ISIC_0013833.jpg,0.99480140209198,0.0038222158327698708,0.0013763197930529714
ISIC_0013842.jpg,0.005155916325747967,0.9944818019866943,0.00036234702565707266
ISIC_0013867.jpg,0.04517527297139168,0.31278446316719055,0.6420402526855469
ISIC_0013908.jpg,0.8914767503738403,0.08446129411458969,0.024061916396021843
ISIC_0013917.jpg,0.15410944819450378,0.8241145610809326,0.021775996312499046
ISIC_0013925.jpg,0.3406462073326111,0.6019076108932495,0.05744611844420433
ISIC_0013948.jpg,0.9992063641548157,0.0007580479141324759,3.5640638088807464e-05
